park_id,source,park_name,area_ha,place_id,match_flag,notes,place_id_list,in_file06,in_neither
Vancouver_140,Vancouver,Laurel Landbridge Park,0.154060485687299,ChIJjZEhpMRzhlQRXE_k76Ovthk,exact,,['ChIJjZEhpMRzhlQRXE_k76Ovthk'],True,False
Vancouver_141,Vancouver,Granville Loop Park,1.0576262491005026,ChIJ47iOlshzhlQRTY5NyGaKwuU,exact,,['ChIJ47iOlshzhlQRTY5NyGaKwuU'],True,False
Vancouver_142,Vancouver,Charleson Park,7.24506094998271,ChIJpcthL9tzhlQRctQyvr0X2MI,exact,,['ChIJpcthL9tzhlQRctQyvr0X2MI'],True,False
Vancouver_143,Vancouver,Grimmett Park,0.2423807022478004,ChIJIbUdIftzhlQR3FxYHnV9bFA,exact,,['ChIJIbUdIftzhlQR3FxYHnV9bFA'],False,True
Vancouver_144,Vancouver,Sun Hop Park,0.1613126394672298,ChIJPSghNvtzhlQRiFdqmVl152A,manual,,['ChIJPSghNvtzhlQRiFdqmVl152A'],False,True
Vancouver_145,Vancouver,Sunnyside Park,0.971854362038692,ChIJlTfKFFRxhlQRUctT1m7IU8c,exact,,['ChIJlTfKFFRxhlQRUctT1m7IU8c'],True,False
Vancouver_146,Vancouver,Mount Pleasant Park,1.118571507241686,ChIJ2-nGU-RzhlQRg10wKBoIhv4,exact,,['ChIJ2-nGU-RzhlQRg10wKBoIhv4'],True,False
Vancouver_147,Vancouver,Tea Swamp Park,0.2633232881386645,ChIJxxdSOONzhlQRSddacN9azVQ,exact,,['ChIJxxdSOONzhlQRSddacN9azVQ'],True,False
Vancouver_148,Vancouver,Clark Park,4.298638142764009,ChIJJ_kBcVJxhlQRiqlikNPSCLY,exact,,['ChIJJ_kBcVJxhlQRiqlikNPSCLY'],True,False
Vancouver_149,Vancouver,Robson Park,1.5652428799599776,ChIJ4w9s-VdxhlQRmt-tSScFR8I,exact,,['ChIJ4w9s-VdxhlQRmt-tSScFR8I'],True,False
Vancouver_150,Vancouver,Major Matthews Park,0.0743914382005765,ChIJ2Zs7K-FzhlQRUrWRcS8n4jE,manual,,['ChIJ2Zs7K-FzhlQRUrWRcS8n4jE'],True,False
Vancouver_151,Vancouver,Cedar Cottage Park,0.4728786658262306,ChIJtRQtKlBxhlQRaIjzYLWTH8c,exact,,['ChIJtRQtKlBxhlQRaIjzYLWTH8c'],True,False
Vancouver_152,Vancouver,Rosemary Brown Park,0.4950770732286146,ChIJS5wbJLBzhlQRoCRPmPuGU8Y,exact,,['ChIJS5wbJLBzhlQRoCRPmPuGU8Y'],True,False
Vancouver_153,Vancouver,West Point Grey Park,3.752669690812062,ChIJF3ZzyvpyhlQR2PRpa6WD4yw,exact,,['ChIJF3ZzyvpyhlQR2PRpa6WD4yw'],True,False
Vancouver_154,Vancouver,Delamont Park,0.3333201169663353,ChIJz8ibx7ZzhlQRfNxBURpAlo0,exact,,['ChIJz8ibx7ZzhlQRfNxBURpAlo0'],True,False
Vancouver_155,Vancouver,6th and Fir,0.1344785970347771,ChIJQ1sOFchzhlQRoXMYDrzBCi8,manual,,['ChIJQ1sOFchzhlQRoXMYDrzBCi8'],True,False
Vancouver_156,Vancouver,5th and Pine,0.1115163466708633,ChIJ__-vMMhzhlQRvgmDj4xwh40,manual,,['ChIJ__-vMMhzhlQRvgmDj4xwh40'],True,False
Vancouver_157,Vancouver,McBride Park,1.7139528153459287,ChIJqYcdRFRyhlQRaECLerpvnGU,exact,,['ChIJqYcdRFRyhlQRaECLerpvnGU'],True,False
Vancouver_158,Vancouver,Tatlow Park,1.403307997861267,ChIJj9LmgVJyhlQRMSv-tmobp8U,exact,,['ChIJj9LmgVJyhlQRMSv-tmobp8U'],True,False
Vancouver_159,Vancouver,Westmount Park,0.3970831302557805,ChIJ_8GQ6V1zhlQRVtXzc6MCZVg,exact,Wrong ID,['ChIJ_8GQ6V1zhlQRVtXzc6MCZVg'],False,True
Vancouver_160,Vancouver,Park Site on Point Grey at šxʷməθkʷəy̓əmasəm (Musq,0.213704688360158,ChIJd7CrglFyhlQRhCfsNwzHzYE,manual,,['ChIJd7CrglFyhlQRhCfsNwzHzYE'],True,False
Vancouver_161,Vancouver,Volunteer Park,0.7255679853061457,ChIJnfJjlE1yhlQR6fGIpVjE_9E,exact,,['ChIJnfJjlE1yhlQR6fGIpVjE_9E'],True,False
Vancouver_162,Vancouver,China Creek South Park,1.6561738194258506,ChIJ5XTCEFBxhlQRSX_XuEGkLJA,exact,,['ChIJ5XTCEFBxhlQRSX_XuEGkLJA'],True,False
Vancouver_163,Vancouver,W.C. Shelly Park,0.4479043144693012,ChIJN7q5Ek9xhlQRnuYOz9pJpoM,exact,,['ChIJN7q5Ek9xhlQRnuYOz9pJpoM'],True,False
Vancouver_164,Vancouver,Jonathan Rogers Park,1.4034402734679432,ChIJuxe5nuBzhlQRGzxeBtLX_90,exact,,['ChIJuxe5nuBzhlQRGzxeBtLX_90'],True,False
Vancouver_165,Vancouver,Guelph Park,1.044701379411163,ChIJ4bD6IF9xhlQRslSTYK4lOfM,exact,,['ChIJ4bD6IF9xhlQRslSTYK4lOfM'],True,False
Vancouver_166,Vancouver,Sahalli Park,0.5471233861074597,ChIJnUSZ3VtxhlQRHp5L-dYmDbA,exact,,['ChIJnUSZ3VtxhlQRHp5L-dYmDbA'],True,False
Vancouver_167,Vancouver,China Creek North Park,3.1742196469464954,ChIJP2cAOltxhlQROoXZvfN2rdY,exact,,['ChIJP2cAOltxhlQROoXZvfN2rdY'],True,False
Vancouver_168,Vancouver,McSpadden Park,1.6291630179029877,ChIJ2cKodkhxhlQRF9dd0FsDc14,exact,,['ChIJ2cKodkhxhlQRF9dd0FsDc14'],True,False
Vancouver_169,Vancouver,Alice Townley Park,0.2244104956839721,ChIJM4NmxEZxhlQRAM7rBUX3uN4,exact,,['ChIJM4NmxEZxhlQRAM7rBUX3uN4'],True,False
Vancouver_170,Vancouver,East Park,0.5806673336350324,ChIJNf8SCQ9xhlQR0XX0ndH7c-U,exact,,['ChIJNf8SCQ9xhlQR0XX0ndH7c-U'],True,False
Vancouver_171,Vancouver,Sutcliffe Park,2.51721060583821,ChIJi8uFFc9zhlQRsj44EqhKgzA,exact,,['ChIJi8uFFc9zhlQRsj44EqhKgzA'],True,False
Vancouver_172,Vancouver,Granville Island Water Park,0.2645161512827719,ChIJ38kXhc1zhlQRSwgjFzVBDgE,exact,,['ChIJ38kXhc1zhlQRSwgjFzVBDgE'],True,False
Vancouver_173,Vancouver,Park Site On South East False Creek (Hinge Park),1.3313305859339042,ChIJMzf4dmJxhlQRWGgp8cpI0eU,exact,,['ChIJMzf4dmJxhlQRWGgp8cpI0eU'],True,False
Vancouver_174,Vancouver,David Lam Park,3.5519070001536237,ChIJxe0X69BzhlQRN8arE-4IpMY,exact,,['ChIJxe0X69BzhlQRN8arE-4IpMY'],True,False
Vancouver_175,Vancouver,George Wainborn Park,2.3589321714816185,ChIJyc3aydFzhlQR43lpkTY-G0c,exact,,['ChIJyc3aydFzhlQR43lpkTY-G0c'],True,False
Vancouver_176,Vancouver,Habitat Island Park,0.6028334089508882,ChIJrWwEf2JxhlQRKMuYEPVuOPU,exact,,['ChIJrWwEf2JxhlQRKMuYEPVuOPU'],True,False
Vancouver_177,Vancouver,Coopers' Park,1.851835196804662,ChIJMVTzBthzhlQRW6T6LQaOxoU,exact,,['ChIJMVTzBthzhlQRW6T6LQaOxoU'],True,False
Vancouver_178,Vancouver,May & Lorne Brown Park,0.2512475719142125,ChIJy45ZONJzhlQR8LQwVz87pzA,exact,,['ChIJy45ZONJzhlQR8LQwVz87pzA'],True,False
Vancouver_179,Vancouver,Jean Beaty Park,0.126008566915336,ChIJnRglPVFyhlQR03Sua9dIDi0,exact,,['ChIJnRglPVFyhlQR03Sua9dIDi0'],True,False
Vancouver_180,Vancouver,Jericho Beach Park,48.235374409690415,"ChIJ5xH-_PZyhlQR2oyzoLe8M-c, ChIJBdOUdVhyhlQRf5X1qM6aus8",exact,,"['ChIJ5xH-_PZyhlQR2oyzoLe8M-c', 'ChIJBdOUdVhyhlQRf5X1qM6aus8']",True,False
Vancouver_181,Vancouver,Seaforth Peace Park,0.792671767245045,ChIJJ0-wUspzhlQRKt_ZlwgVYYs,exact,,['ChIJJ0-wUspzhlQRKt_ZlwgVYYs'],True,False
Vancouver_182,Vancouver,Margaret Pigott Park,0.381529476994867,ChIJQcEWtE1yhlQRq5EvZuP3fYM,exact,,['ChIJQcEWtE1yhlQRq5EvZuP3fYM'],True,False
Vancouver_183,Vancouver,Hastings Mill Park,1.2353512248255365,ChIJBdvqe1dyhlQR7Nf9Nd_YHIA,exact,,['ChIJBdvqe1dyhlQR7Nf9Nd_YHIA'],True,False
Vancouver_184,Vancouver,Park Site on Point Grey at Stephens,0.2290353942419839,ChIJBR-XSExyhlQRVaU4Z8qga0I,fuzzy,,['ChIJBR-XSExyhlQRVaU4Z8qga0I'],True,False
Vancouver_185,Vancouver,Locarno Beach Park,14.73526886866686,"ChIJwzH1iPNyhlQRnNtrx--1dRo, ChIJU85SfvNyhlQROqo2GnhKkPY",exact,,"['ChIJwzH1iPNyhlQRnNtrx--1dRo', 'ChIJU85SfvNyhlQROqo2GnhKkPY']",True,False
Vancouver_186,Vancouver,Park Site on Point Grey at Trafalgar,0.2905483362687796,ChIJqeRyDUxyhlQRhqdvgElWoRo,manual,As 'Trafalgar Triangle Park Site',['ChIJqeRyDUxyhlQRhqdvgElWoRo'],True,False
Vancouver_187,Vancouver,Kitsilano Beach Park,13.612187785693148,"ChIJnVFsezVyhlQRf5O-Pe5uQ04, ChIJHUYfoDVyhlQRrGFzpe5fhaQ",exact,,"['ChIJnVFsezVyhlQRf5O-Pe5uQ04', 'ChIJHUYfoDVyhlQRrGFzpe5fhaQ']",True,False
Vancouver_188,Vancouver,Emery Barnes Park,0.897458887204571,ChIJHTh_ntZzhlQRfufbHHTUOrY,exact,,['ChIJHTh_ntZzhlQRfufbHHTUOrY'],True,False
Vancouver_189,Vancouver,Yaletown Park,0.1393031197776503,ChIJ2UOPGdZzhlQRwvt3gDG7RIY,manual,,['ChIJ2UOPGdZzhlQRwvt3gDG7RIY'],False,True
Vancouver_190,Vancouver,Sunset Beach Park,3.6447666940059658,"ChIJAWo0tC1yhlQRAL6Iz7Cs6G4, ChIJ0UCTbi1yhlQRQCKD7zPvHBk",manual,"Adding ""Sunset Beach"" to be consistent","['ChIJAWo0tC1yhlQRAL6Iz7Cs6G4', 'ChIJ0UCTbi1yhlQRQCKD7zPvHBk']",True,False
Vancouver_191,Vancouver,sθәqәlxenәm ts'exwts'áxwi7 (Rainbow),0.306310884221517,ChIJ91Xo0aRxhlQRRaOE88piwQ4,manual,,['ChIJ91Xo0aRxhlQRRaOE88piwQ4'],True,False
Vancouver_192,Vancouver,Victory Square,0.3898039934295843,ChIJgRB-c3lxhlQRxAU0p5Nk128,manual,,['ChIJgRB-c3lxhlQRxAU0p5Nk128'],False,True
Vancouver_193,Vancouver,Nelson Park,1.166710290358019,ChIJp6Yu-ipyhlQRTLUcQSOMft8,exact,,['ChIJp6Yu-ipyhlQRTLUcQSOMft8'],True,False
Vancouver_194,Vancouver,Cathedral Square,0.2677035275192906,ChIJz2Z0KHlxhlQRLtddSsnlI6U,manual,,['ChIJz2Z0KHlxhlQRLtddSsnlI6U'],False,True
Vancouver_195,Vancouver,Art Phillips Park,0.1030255958250049,ChIJuSjYgoFxhlQRkNmzBbPyqU4,manual,,['ChIJuSjYgoFxhlQRkNmzBbPyqU4'],False,True
Vancouver_196,Vancouver,Barclay Heritage Square,0.6330556629877405,ChIJuRmp2ylyhlQRRRIBDobG380,manual,,['ChIJuRmp2ylyhlQRRRIBDobG380'],True,False
Vancouver_197,Vancouver,Portal Park,0.1014385954364399,ChIJK5QMvYNxhlQRDW_gXLRmz9I,manual,,['ChIJK5QMvYNxhlQRDW_gXLRmz9I'],False,True
Vancouver_198,Vancouver,Coal Harbour Park,0.954766910002646,ChIJta9pnIZxhlQRjOVLcnemBFE,exact,,['ChIJta9pnIZxhlQRjOVLcnemBFE'],True,False
Vancouver_199,Vancouver,Harbour Green Park,3.202602245264767,ChIJQwI_Q4RxhlQRJ-IPbxaY9Os,exact,,['ChIJQwI_Q4RxhlQRJ-IPbxaY9Os'],True,False
Vancouver_200,Vancouver,Cardero Park,0.3262679306708125,ChIJu1Lnq6lxhlQR6pcX6rbjjts,fuzzy,,['ChIJu1Lnq6lxhlQR6pcX6rbjjts'],True,False
Vancouver_201,Vancouver,Marina Square,0.631900993408958,ChIJO-T6lIhxhlQRCWwZrAhZ7vA,manual,,['ChIJO-T6lIhxhlQRCWwZrAhZ7vA'],True,False
Vancouver_202,Vancouver,Devonian Harbour Park,4.089583478244414,ChIJicVMCYlxhlQRLly-YmGOfu4,exact,,['ChIJicVMCYlxhlQRLly-YmGOfu4'],True,False
Vancouver_203,Vancouver,Spanish Banks Beach Park,14.526058613801348,"ChIJLQnMgZJyhlQRnRaqpqnAhgg, ChIJXRC8b41yhlQRLSiIqsnw5m0",manual,Could consider adding Spanish Banks Off Leash Dog Area to include west portion -ChIJIxV11ZZyhlQR6lOWn2aTIlQ,"['ChIJLQnMgZJyhlQRnRaqpqnAhgg', 'ChIJXRC8b41yhlQRLSiIqsnw5m0']",True,False
Vancouver_204,Vancouver,Vanier Park,21.346225485185112,ChIJcUir1MxzhlQRBUXcDCRBgoI,manual,,['ChIJcUir1MxzhlQRBUXcDCRBgoI'],False,True
Vancouver_205,Vancouver,Hadden Park,2.965751524179684,ChIJk9VbpjVyhlQRoPnK3Fg0pTg,exact,,['ChIJk9VbpjVyhlQRoPnK3Fg0pTg'],True,False
Vancouver_206,Vancouver,English Bay Beach Park,9.979982869834672,"ChIJ7WHSBi9yhlQRdLXmpczA6wo, ChIJ86zkaC9yhlQR4GhBA8iTiy4",exact,,"['ChIJ7WHSBi9yhlQRdLXmpczA6wo', 'ChIJ86zkaC9yhlQR4GhBA8iTiy4']",True,False
Vancouver_207,Vancouver,Alexandra Park,0.548802922190075,ChIJrzzU_y5yhlQR3gtnchw_YCI,exact,,['ChIJrzzU_y5yhlQR3gtnchw_YCI'],True,False
Vancouver_208,Vancouver,Morton Park,0.2199306808341635,ChIJ__wzVS9yhlQRXRtamFaDvyY,exact,,['ChIJ__wzVS9yhlQRXRtamFaDvyY'],True,False
Vancouver_209,Vancouver,Stanley Park,418.38437933456487,ChIJo-QmrYxxhlQRFuIJtJ1jSjY,manual,,['ChIJo-QmrYxxhlQRFuIJtJ1jSjY'],False,True
Vancouver_210,Vancouver,Pandora Park,1.6683105971273458,ChIJEWq_7hhxhlQR_k-jUi4iX1I,exact,,['ChIJEWq_7hhxhlQR_k-jUi4iX1I'],True,False
Vancouver_211,Vancouver,Hastings Park - Sanctuary,4.2470978909020465,ChIJM8cCYt9whlQRY02U31n5pbs,manual,,['ChIJM8cCYt9whlQRY02U31n5pbs'],False,True
Vancouver_212,Vancouver,Hastings Park - Italian Garden,1.9651454437424531,ChIJoQ4kvd9whlQRmGkWeuxCzpI,manual,,['ChIJoQ4kvd9whlQRmGkWeuxCzpI'],False,True
Vancouver_213,Vancouver,Oxford Park,0.2486126935348659,ChIJTRl33BtxhlQRM2vJsGWhUj8,exact,,['ChIJTRl33BtxhlQRM2vJsGWhUj8'],True,False
Vancouver_214,Vancouver,Callister Park,1.4504921317926012,ChIJJZf3XeBwhlQR85cMSoejEXw,exact,,['ChIJJZf3XeBwhlQR85cMSoejEXw'],True,False
Vancouver_215,Vancouver,Creekway Park,1.3502920753244865,ChIJDX5iWN1whlQRwiiUycZhmuw,exact,,['ChIJDX5iWN1whlQRwiiUycZhmuw'],True,False
Vancouver_216,Vancouver,McGill Park,0.2572962537581882,ChIJuRwPsR1xhlQRlVZ7Wa4LGok,exact,,['ChIJuRwPsR1xhlQRlVZ7Wa4LGok'],True,False
Vancouver_217,Vancouver,Park Site On Trinity Street,0.1595459057514895,ChIJe9a54hxxhlQRdnmu96eNPx4,fuzzy,,['ChIJe9a54hxxhlQRdnmu96eNPx4'],True,False
Burnaby_218,Burnaby,BURNABY HEIGHTS PARK,4.051521065218757,ChIJUVM6OsFwhlQRocviQfwQBYo,exact,,['ChIJUVM6OsFwhlQRocviQfwQBYo'],False,True
Burnaby_219,Burnaby,MCGILL PARK,1.4353769088722992,ChIJT67BwrhwhlQRoUW5PEDaZzE,exact,,['ChIJT67BwrhwhlQRoUW5PEDaZzE'],False,True
Vancouver_220,Vancouver,Bates Park,0.3386401141138044,ChIJn6ZWa8JwhlQR9bGRxUHxkfE,exact,,['ChIJn6ZWa8JwhlQR9bGRxUHxkfE'],True,False
Burnaby_221,Burnaby,SECOND NARROWS PARK,11.358624305016896,ChIJIZKsD8BwhlQRAMHnVzVhUWk,uncertain,Named Montrose Park,['ChIJIZKsD8BwhlQRAMHnVzVhUWk'],False,True
Vancouver_222,Vancouver,Andy Livingstone Park,4.219575261419402,ChIJFRGrHHtxhlQRAZVZlqaROSw,exact,,['ChIJFRGrHHtxhlQRAZVZlqaROSw'],True,False
Vancouver_223,Vancouver,Maclean Park,1.2110010504776327,ChIJbyrrMGxxhlQRY5TfOsP4DfI,exact,,['ChIJbyrrMGxxhlQRY5TfOsP4DfI'],True,False
Vancouver_224,Vancouver,Woodland Park,1.5846728154033367,ChIJjyFfrRVxhlQRAM9mIepSnEo,exact,,['ChIJjyFfrRVxhlQRAM9mIepSnEo'],True,False
Vancouver_225,Vancouver,Sun Yat-sen Gardens Park,0.8142249842000292,ChIJr31-jxtxhlQREFvHCIcvI48,fuzzy,,['ChIJr31-jxtxhlQREFvHCIcvI48'],True,False
Vancouver_226,Vancouver,Oppenheimer Park,0.9798935452658916,ChIJF0sFL3JxhlQRkjUfpiWMnXo,exact,,['ChIJF0sFL3JxhlQRkjUfpiWMnXo'],True,False
Vancouver_227,Vancouver,CRAB Park at Portside,3.303804497871211,ChIJj3G_rkdxhlQRwXb7n3u0aG8,exact,,['ChIJj3G_rkdxhlQRwXb7n3u0aG8'],True,False
Vancouver_228,Vancouver,Cambridge Park,0.235167514472728,ChIJx7px5sJxhlQR3z59zzUHUrI,exact,,['ChIJx7px5sJxhlQR3z59zzUHUrI'],False,True
Vancouver_229,Vancouver,New Brighton Park,10.63416671398354,ChIJYTzEQeZwhlQRvYumbduROOs,exact,,['ChIJYTzEQeZwhlQRvYumbduROOs'],True,False
Vancouver_230,Vancouver,Street End - Wall St @ Nanaimo,0.0635514701101393,ChIJV6yYZh1xhlQRJb41JgTpR54,manual,,['ChIJV6yYZh1xhlQRJb41JgTpR54'],True,False
Vancouver_231,Vancouver,Burrard View Park,2.7687208169064066,ChIJJdYerONwhlQRjHzqGcMZNHo,exact,,['ChIJJdYerONwhlQRjHzqGcMZNHo'],True,False
Vancouver_232,Vancouver,Street End - Wall St @ Kamloops,0.1347307818652414,ChIJ0Ry2keJwhlQRx1QZL7yHxGg,manual,,['ChIJ0Ry2keJwhlQRx1QZL7yHxGg'],True,False
Vancouver_233,Vancouver,Street End - Wall St @ Penticton,0.1051722128786098,ChIJCSGA_eJwhlQRJo-DM9T0oVw,manual,,['ChIJCSGA_eJwhlQRJo-DM9T0oVw'],True,False
Vancouver_234,Vancouver,Dusty Greenwell Park,0.5327570996247257,ChIJh6pVh-NwhlQR5Q9CISVPPm8,exact,,['ChIJh6pVh-NwhlQR5Q9CISVPPm8'],True,False
Vancouver_235,Vancouver,Street End - Wall St @ Slocan,0.1172010408711535,ChIJXayKduNwhlQRCIpah-P90nQ,manual,,['ChIJXayKduNwhlQRCIpah-P90nQ'],True,False
